Subject,Electrode,Band,Hurst,DFA,Lyapunov,Sample Entropy,Correlation Dimension,Approximate Entropy,Permutation Entropy,Sample Entropy,SVD Entropy
2,F4,cD1,0.3630278195425711,0.3195964685318167,0.0011692509506687,1.706642466372595,0.6364585124059943,2.0435591232156423,2.5710958755922992,1.933704660244834,1.558831752681992
2,F4,cD2,0.4401482558242405,0.4602339076142479,0.002428124167702,1.933704660244834,2.0319766394205968e-15,2.072896620173859,2.572218921394185,2.060787765744009,1.569816155076455
2,F4,cD3,0.4840541727315247,0.4807983838910357,0.0029533299532801,2.060787765744009,9.60389450918882e-16,2.0286626791328795,2.5813330554570606,2.138802095476053,1.5824983684676064
2,F4,cD4,0.4457122275251432,0.475412037167578,0.0004701325387663,2.138802095476053,-5.07411367046833e-18,1.8463175263863023,2.573277443902161,2.112920855102685,1.5718587586559796
2,F4,cD5,0.414345628972221,0.4895571947265573,-0.0032011725685819,2.112920855102685,1.0649858697444737e-15,1.6561627769525415,2.5689385008005727,2.078572102413358,1.5441499582089688
2,C3,cA5,0.5597395738007254,0.5551653243417753,0.002344070781361,2.001937524473619,-5.447814456805709e-16,1.1734771786268277,2.5472723636879597,0.9532905542865489,1.408586913926358
2,C3,cD1,0.3519876094594175,0.3248546091502907,0.0046570257707073,0.9532905542865484,0.0232221160486057,1.4498821245736333,2.570069007503228,1.2659840377265843,1.5689299472588512
2,C3,cD2,0.4985326135297383,0.4996440112976386,0.0005481257583149,1.2659840377265843,0.0001905459828768,1.7670670634517816,2.5734030947322437,1.6946019417252711,1.5848118295384028
2,C3,cD3,0.4829719600629879,0.5005217280040741,0.0003411610921216,1.6946019417252711,-7.891987613336663e-16,1.9654865825580303,2.574818413155554,2.04222447350145,1.576151290107808
2,C3,cD4,0.4578272032855927,0.4691339036152555,0.000800982388583,2.04222447350145,7.326267234066062e-18,1.8257191237813533,2.580532842942282,2.084277256045788,1.5797560081682451
2,C3,cD5,0.4758445133617301,0.4886782825939981,0.0045132983814584,2.084277256045788,8.406068790469042e-16,1.6263145173662004,2.5634297527692533,2.001937524473619,1.5419877898533092
2,C4,cA5,0.387648140964152,0.6785217111117542,0.0050058191472833,1.9362923783561303,-2.786098625378724e-16,1.7661514047626854,2.544498084271911,1.6114158641315086,1.431972425275437
2,C4,cD1,0.3659539371207386,0.3245282764328083,0.0050839077342637,1.6114158641315086,2.3347631760603106e-15,1.9716504903895065,2.5738498178486418,1.871773445461442,1.563068024963023
2,C4,cD2,0.4534291716298633,0.4489050109067777,0.0009073604236945,1.8717734454614423,7.98729143126541e-16,2.028515044555617,2.5744217248591967,2.014432092572602,1.575730734994027
2,C4,cD3,0.4627304553451127,0.4943847169963532,-0.0004446549849075,2.014432092572602,1.2637481334211618e-15,2.0104034907229256,2.576036193749009,2.11045705322323,1.572822219004248
2,C4,cD4,0.4498245873841947,0.4513495791778973,0.0003274455214988,2.11045705322323,2.1157733017782963e-16,1.826792009570454,2.579096993404104,2.0788536521861256,1.5814046309327634
2,C4,cD5,0.4649399015331452,0.5213648681215768,0.00466383153742,2.0788536521861256,9.480897286598977e-16,1.6348138160394194,2.569160668141724,1.9362923783561303,1.5190864265803117
2,PO3,cA5,0.6413946220336972,0.6941137839852698,0.0238817624676717,1.7204516242826626,-3.0853908136706563e-16,1.974964050604453,2.543573761023154,1.850581821088386,1.4459250368278596
2,PO3,cD1,0.3500047003567005,0.3232836023951294,0.0017174980857156,1.8505818210883864,1.2190064327308902e-15,2.1621506817849303,2.5713843735428346,2.084107623923524,1.5540380956563062
2,PO3,cD2,0.4840091627621974,0.4601056206833808,0.0001705458669953,2.084107623923524,8.96530766340296e-16,2.15189470156255,2.578953630846958,2.15165008606499,1.5744238770297945
2,PO3,cD3,0.4370463884454089,0.4663584782880982,0.0028340946544298,2.15165008606499,1.0532467010637082e-15,2.038213890410016,2.57702179078505,2.148134420338279,1.5722621450211305
2,PO3,cD4,0.4777350096773018,0.4751513807759012,-0.001092725811583,2.148134420338279,2.869340667009541e-17,1.8712260630383823,2.58059570404465,2.1440145603541536,1.57352906494112
2,PO3,cD5,0.4442044455527749,0.4718537676738624,0.0089653404364245,2.1440145603541536,6.941516204359654e-16,1.4834654238769185,2.528234971570466,1.7204516242826626,1.4740751919720323
2,P4,cA5,0.4868483855161541,0.8044643865045593,0.0702800664034755,1.6751111462098562,-4.2313544747199134e-16,1.8834164653230951,2.5518915720455886,1.7480099612753828,1.4607832066060018
2,P4,cD1,0.3811539379317017,0.3442536203766641,0.0048234650582978,1.7480099612753832,3.3410803290986213e-15,2.053910507866169,2.566472801134375,1.9714704421790132,1.5515820494657788
2,P4,cD2,0.4622087736274815,0.4451543046135104,0.000758795304732,1.9714704421790137,7.50811702272797e-16,2.0859270314620275,2.569219845983516,2.0812127514217376,1.5528054865917198
2,P4,cD3,0.447443845274158,0.446658091522462,0.0009527379816225,2.081212751421738,7.991902854136458e-16,2.0020705152705887,2.5674619891812616,2.099707147565128,1.5605967772312006
2,P4,cD4,0.4396515210667879,0.4524192430739943,0.0036671465093436,2.099707147565128,-3.636567938416885e-17,1.8252974587774613,2.58389351252343,2.073170161508687,1.5808266207718968
2,P4,cD5,0.411009188026934,0.4978840499606919,-0.0007681181936556,2.073170161508687,8.619442249148413e-16,1.5108555037763356,2.548114007874696,1.6751111462098562,1.4712458359573342
3,Fp1,cA5,0.6197061299809057,0.9245405766637542,0.0385827298749959,1.1795825587992557,-1.229394719371717e-15,1.9143683779050376,2.548939224569107,1.7260740200344389,1.4615391291061222
3,Fp1,cD1,0.3559967317536209,0.3203093000070333,0.0003470334139733,1.7260740200344389,3.673884702903322e-15,2.044759523430825,2.570307474690776,1.91900093317063,1.5436960965318076
3,Fp1,cD2,0.4382926040911156,0.4402633263043033,0.0042701114307751,1.91900093317063,-1.330332785460019e-17,2.030589210934724,2.5764691303715965,1.977801279092538,1.579944660296245
3,Fp1,cD3,0.4956356558626192,0.4798866125038376,0.0004165938406279,1.977801279092538,-1.0055850737440429e-15,1.8555848599687383,2.578368694154559,1.86798157958072,1.5212936809841524
3,Fp1,cD4,0.4066216271521297,0.4161507156496632,0.0231156548300941,1.86798157958072,2.118803271435005e-15,1.3884811735871248,2.5759121442382167,1.426348889045277,1.4425797595012924
3,Fp1,cD5,0.2552850340216372,0.1936657476324639,0.0395602829316084,1.426348889045277,9.343395413969145e-16,1.1787151989017275,2.4686877062555896,1.1795825587992557,1.3381544858138823
3,Fp2,cA5,0.6723835663775073,0.9574885813087785,0.0346221318145821,1.1815667911596417,4.76807584888203e-16,1.806761059537175,2.543152926875959,1.5478178052430047,1.4432132277571836
3,Fp2,cD1,0.3221068936898357,0.3136298295380186,0.0005729155106972,1.547817805243005,2.429492933471197e-15,2.0460249301237408,2.573608460815065,1.9013344084201933,1.5592116745598448
3,Fp2,cD2,0.4617507768735404,0.455882168995534,0.0003859086470165,1.9013344084201933,-1.1108886144739764e-15,2.01960026536647,2.580767912382091,1.9578735926785071,1.5808546919721558
3,Fp2,cD3,0.4750941315424485,0.4809657500776975,3.9852026737290446e-05,1.9578735926785071,-9.708461807308152e-16,1.9379347059022816,2.581744294472629,1.9867358402214168,1.55293832658999
3,Fp2,cD4,0.4196941892450394,0.4366080082906894,0.0166888603797331,1.9867358402214168,1.9287549267627148e-15,1.465951259226996,2.57557388716836,1.525776054471942,1.458643979992428
3,Fp2,cD5,0.2882697561964339,0.2218607251337426,0.0327057497841972,1.525776054471942,6.578121802591511e-16,1.17589725630233,2.449328247719487,1.1815667911596417,1.3459497270945855
3,F3,cA5,0.5196318848256898,0.7307875404725301,0.0095427486446356,1.7569787230053588,-6.047987471861439e-16,1.8435923920953636,2.545243375200753,1.5902131634304764,1.4536719218367131
3,F3,cD1,0.3598931122815361,0.3402116502188957,0.004652924971147,1.5902131634304764,8.516061345172647e-05,2.076052857086437,2.578411350341696,1.9267215604824424,1.5729129366080803
3,F3,cD2,0.486299840945434,0.4888191623156673,0.0001654711636626,1.9267215604824424,-9.270257441211985e-16,2.072404844094132,2.569535267856109,2.045923230505472,1.5653229610315829
3,F3,cD3,0.4685112662434335,0.4723737351793021,-2.5835904207570625e-06,2.045923230505472,-1.8630372882737527e-15,1.8782762929202867,2.5758823574637324,1.8880512478346252,1.511664368453514
3,F3,cD4,0.4217743824333245,0.4024052066346201,0.0281691955035819,1.8880512478346247,5.0811970321310753e-17,1.3575389346798277,2.572061261966157,1.3897375832936452,1.4393544845679382
3,F3,cD5,0.2560256043569642,0.206987392965656,0.0787216649335976,1.3897375832936452,9.179918034765694e-17,1.5061585834245506,2.527660948065599,1.7569787230053588,1.4578754513791532
3,F4,cA5,0.3984988824467044,0.7128932507570073,0.0219731676709522,2.0151659708461724,-5.478679864269021e-16,1.763326192199063,2.542682881501692,1.4544364306458577,1.440439471213658
3,F4,cD1,0.3225266386690608,0.3226474071285624,0.0031032995744184,1.4544364306458577,0.0011982656441742,2.061550734615036,2.580230893803286,1.8622975474873684,1.579450277490788
3,F4,cD2,0.484221382754745,0.5036242897154647,0.0030427065762606,1.862297547487368,-2.380348890802502e-16,2.070475739480261,2.5824108940395387,2.047560591206842,1.5832125456647923
3,F4,cD3,0.5088187674484538,0.516778321981865,-0.0002107446843928,2.047560591206842,2.7714594465748515e-15,1.985079319622109,2.5806275991683107,2.0772938950417807,1.5633761095678032
3,F4,cD4,0.410505493216852,0.4495597070921205,0.014357393914527,2.0772938950417807,1.8589395753141143e-16,1.5397018378792824,2.5777944106570945,1.6690221785512316,1.4820956492577857
3,F4,cD5,0.3200300801644312,0.275958184366935,0.0384124952204089,1.6690221785512316,1.100086475887957e-15,1.638100033098378,2.5332259655183744,2.0151659708461724,1.4839745477502904
3,C3,cA5,0.4093356127971617,0.6589045882747874,0.0078803175812838,2.050594091448278,-6.019832917016157e-16,1.7218729178601144,2.5451040820122888,1.4429137191636936,1.4519389761909294
3,C3,cD1,0.3350646384371669,0.3313454541965285,0.0043039408597075,1.4429137191636936,0.0003209999177389,1.9994806317134015,2.5794416811831824,1.827406086464692,1.5750406948094904
3,C3,cD2,0.4829391856611539,0.4853646362475138,0.0001326185284237,1.827406086464692,1.5832841985633608e-15,2.0490717988685327,2.5716932402713897,2.0059000261202264,1.5672078672026188
3,C3,cD3,0.4578537846815127,0.4404279327732124,-0.0001474149299391,2.0059000261202264,3.757896555220937e-15,1.961616671213073,2.576865913992278,2.038730356622822,1.558493582659675
3,C3,cD4,0.4185871079394289,0.4198097024112948,0.015213184814287,2.038730356622822,-4.09530388507028e-17,1.6215212760390525,2.57002733796403,1.7752648888962643,1.5050834236416502
3,C3,cD5,0.3821838668293512,0.3106302684830928,0.0248627610259004,1.7752648888962643,9.096988992258389e-16,1.6593209237150797,2.53940704347954,2.050594091448278,1.5246971085652568
3,C4,cA5,0.4571992118718823,0.7271872490215076,0.0378732634525671,1.8698708043833725,-3.988936884748166e-16,1.643715964254412,2.5291239378197887,1.25444458132854,1.4227702906135264
3,C4,cD1,0.3122731074459041,0.3119201488890348,-0.0005129380659622,1.25444458132854,0.0184104592679263,1.9952066662781425,2.578023465347076,1.7048856269318546,1.5780959021931271
3,C4,cD2,0.4658918829540334,0.5112445434359432,0.0002779295950222,1.7048856269318546,0.0001090529980273,2.010210938589545,2.583517038476996,1.932022240738596,1.584764453568201
3,C4,cD3,0.524301108124214,0.5284124579728334,0.0002350373701613,1.932022240738596,3.973132702212103e-15,1.991352447962296,2.5828825484514466,2.071244233851978,1.575717561149623
3,C4,cD4,0.4425479488683019,0.4599919359707435,0.0037179513411091,2.071244233851978,-5.932208575807941e-17,1.6439338960117906,2.565710374181259,1.8014660395448467,1.5115740225460694
3,C4,cD5,0.3083308092669876,0.2976783274250731,0.0297439081063543,1.8014660395448467,8.06439979410144e-16,1.5596120364972208,2.538203008832788,1.8698708043833725,1.475015547930774
3,PO3,cA5,0.5701974315103047,0.773274363906899,0.0143884931291856,1.8010538190703949,-4.508681703489195e-16,1.899591511389926,2.5466100649104133,1.694695233871124,1.4598176125032314
3,PO3,cD1,0.3474823650204188,0.3193480394252266,0.0037218353965063,1.6946952338711236,1.1731309110667642e-15,2.115930130102525,2.574750841906672,1.995308896862271,1.565809736923903
3,PO3,cD2,0.4591740069496861,0.4572008100681008,0.0007594253077649,1.9953088968622708,2.9432160343287153e-16,2.0967793244761106,2.576705109148685,2.0729356596545654,1.565210447193882
3,PO3,cD3,0.4700062241421984,0.4538940397827735,0.0038256645202637,2.0729356596545654,1.066271354913546e-15,1.700563958453576,2.571105845211238,1.6673167805344498,1.4540642491977411
3,PO3,cD4,0.3499294145118441,0.313896302147212,0.038049759183611,1.6673167805344498,1.5506636602721824e-15,1.1953863337690436,2.569365236142759,1.082481388136494,1.415093655712077
3,PO3,cD5,0.2532057288963705,0.1651299172113192,0.053825125974767,1.082481388136494,1.0074680491339342e-15,1.529347614938069,2.5320918594182613,1.8010538190703949,1.4734050023611207
4,Fp1,cA5,0.3940214747998388,0.6822713043483333,0.0311354417067307,1.3899271721572215,3.92129514657672e-15,1.6025559134473863,2.545840224334223,1.4656575247674453,1.4154517939534963
4,Fp1,cD1,0.3426709662798558,0.3167394615509588,0.0046924764459779,1.4656575247674457,8.794563594768816e-05,1.8117723739948008,2.5604138693625,1.7014201276534384,1.552739233079606
4,Fp1,cD2,0.4490943363337355,0.4555482837814756,0.0038452668623489,1.7014201276534382,2.569229951420449e-15,2.0347470488963806,2.5757270292884966,2.0231581347931584,1.5631571425694348
4,Fp1,cD3,0.5074097652074899,0.4829770125318939,0.0038754809986458,2.0231581347931584,9.741346732296964e-16,1.9639487808390517,2.574540828768808,2.037706395020498,1.5313990074987012
4,Fp1,cD4,0.3613253515229014,0.3309419261276057,-0.000418570547393,2.037706395020498,1.2450534954889674e-16,1.655882636384001,2.439390169378271,1.7053760094577086,1.37196012559043
4,Fp1,cD5,0.3621593185810695,0.3883236587039718,0.0354054621287754,1.7053760094577086,1.329636744428471e-15,1.2876342574970412,2.571305744973109,1.3899271721572215,1.5268306898315664
4,Fp2,cA5,0.4611631172190381,0.6854059115356254,0.0314025533465655,1.6713114022747582,-1.4897771288599465e-15,1.705896501818955,2.546607031717731,1.5734688430356445,1.4252450695324497
4,Fp2,cD1,0.3419437068292339,0.3086380217742292,0.002418587424538,1.5734688430356445,-4.390651924518607e-15,1.9640894786105736,2.566329221652524,1.8689515988663303,1.549600486154948
4,Fp2,cD2,0.4207443707791546,0.4226467650312747,0.0007116086555246,1.8689515988663303,-9.890817733756409e-16,2.0489353036887445,2.5654239116366937,2.039074918882053,1.5470331678882865
4,Fp2,cD3,0.41393259564347,0.4032049710983278,0.0012446779193302,2.039074918882053,2.972518396586497e-15,1.9959594333335504,2.570094251219164,2.0927333714575083,1.5383034526544817
4,Fp2,cD4,0.4151770656005198,0.399488453546678,0.0037296988747335,2.0927333714575083,5.4397615226851274e-17,1.7247089222304188,2.475038840477162,1.8469838092957969,1.4319837113833411
4,Fp2,cD5,0.3575776530317307,0.4027386669152889,0.0264932359967914,1.8469838092957969,1.505809121891792e-15,1.438747851894748,2.5830242892881827,1.6713114022747582,1.520990125142974
4,F3,cA5,0.3462723466293522,0.532911654467115,0.0161784878977528,1.99717878425341,-3.9450039686164003e-16,1.936762666360745,2.549420838791981,1.805163265482939,1.4617754868093833
4,F3,cD1,0.3571750482301591,0.3328410286311215,0.0047128243879839,1.805163265482939,6.062391212187685e-18,2.0947044572325515,2.566464279184577,2.0213859855696086,1.545805498289934
4,F3,cD2,0.4386482038419889,0.4257291173351697,0.0002156806714608,2.0213859855696086,-1.1488149786624318e-16,2.0610650671100936,2.568994726024471,2.048019554891705,1.528601489803565
4,F3,cD3,0.4204575561772573,0.3978089334849307,0.0090056866198992,2.048019554891705,1.092051996697936e-15,1.932040918978645,2.576048764298224,1.9923999899482727,1.5114689829975323
4,F3,cD4,0.350034638984087,0.3223766031654477,0.0025258786750563,1.9923999899482727,-8.965616666064502e-17,1.671324843875733,2.4284810525393743,1.746256538599526,1.3874463455338375
4,F3,cD5,0.4406548065230264,0.4148109675536005,0.038838810079238,1.746256538599526,9.539234532053165e-16,1.552269382347072,2.565807108771009,1.99717878425341,1.5559761441427176
4,F4,cA5,0.3914018870721301,0.6268824397089672,0.0038445646112614,2.0463430292417994,5.603987269210573e-16,1.9956174071488852,2.548580910935114,1.8810832652684213,1.4568151922280417
4,F4,cD1,0.3754643893022948,0.3367769962865025,0.0049959009343928,1.8810832652684213,3.561738375219859e-15,2.151620141121845,2.5687694944744504,2.090135993604668,1.541562743007006
